UID,Rec,Inf,Name,Position,Club,Nat,Height,Weight,WR,Age,Transfer Value,Based,Division,Expires,Wage,Left Foot,Personality,Preferred Foot,Birth City,Best Pos,Max WD,Min WD,Hdrs A,Tck/90,Tck W,Tck A,Tck R,Shot/90,Shot %,ShT/90,ShT,Shots Outside Box/90,Shts Blckd/90,Shts Blckd,Shots,Svt,Svp,Svh,Sv %,Pr passes/90,Pr Passes,Pres C/90,Pres C,Pres A/90,Pres A,Poss Won/90,Poss Lost/90,Ps C/90,Ps C,Ps A/90,Pas A,Pas %,OP-KP/90,OP-KP,OP-Crs C/90,OP-Crs C,OP-Crs A/90,OP-Crs A,OP-Cr %,Off,Gl Mst,K Tck/90,K Tck,K Ps/90,K Pas,K Hdrs/90,Int/90,Itc,Sprints/90,Hdr %,Hdrs W/90,Hdrs,Hdrs L/90,Goals Outside Box,FK Shots,xSv %,xGP/90,xGP,xG/shot,Drb/90,Drb,Dist/90,Distance,Cr C/90,Cr C,Crs A/90,Cr A,Cr C/A,Conv %,Clr/90,Clear,CCC,Ch C/90,Blk/90,Blk,Asts/90,Aer A/90,AT Apps,Yel,xG,Saves/90,Tgls/90,Tcon/90,Tcon,Tgls,Starts,Red,Pts/Gm,PoM,Pen/R,Pens S,Pens Saved Ratio,Pens Saved,Pens Faced,Pens,NP-xG/90,NP-xG,Last Gl,Last C,Mins/Gm,Mins,Last 5 Games,Last 5 FT Games,Int Conc,Int Av Rat,Int Ast,Int Apps,Gls/90,Conc,Gls,Won,G. Mis,Lost,D,Gwin,Fls,FA,xG/90,xG-OP,xA/90,xA,Con/90,Cln/90,Clean Sheets,Av Rat,Mins/Gl,Ast,Apps,AT Lge Gls,AT Lge Apps,AT Gls,Max AP,Min AP,Style,NoB
29090318,- -  -,Ama,Eric Grimes,GK,Ringmahon,IRL,"6'1""",84 kg,,29,Unknown,Ireland (Munster Premier Division),Irish Munster Senior League Premier Division,-,N/A,-,,Unknown,Cork,-,N/A,N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,,IRL
52077578,- -  -,Ama,Robert O'Reilly,D (C),St. Kevin's,IRL,"6'3""",78 kg,,28,Unknown,Ireland (Leinster Senior 1A),Irish Leinster Senior League 1A,-,N/A,-,,Unknown,-,-,N/A,N/A,0,1.50,6,6,100%,0.25,100%,0.25,1,0.00,0.00,0,1,-,-,-,-,0.00,0,0.00,0,0.00,0,0.00,0.00,13.25,53,20.00,80,66%,0.00,0,0.00,0,0.00,0,-,0,0,0.00,0,-,0,0.00,-,0,0.00,-,-,-,-,0,0,-,-,-,0.86,-,0,0.0km,0.0km,0.00,0,0.00,0,-,100%,0.00,0,0,-,-,0,-,-,60,0,0.86,-,0.00,0.00,-,0,4,0,1.30,0,-,0,-,-,-,0,0.21,0.86,0.00,-,90.00,360,,,-,-,-,-,0.25,-,1,0,-,0,4,0%,5,6,0.21,0.14,0.00,0.00,-,-,-,7.85,360.00,0,4,4,60,4,-,-,,IRL
29233358,- -  -,FrA,Harry Lee,D (C),,ENG,"5'10""",69 kg,,21,€0,England,-,-,-,-,,Unknown,-,-,N/A,N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,ENG
29074281,- -  -,,Craig Wall,DM,Kerry,IRL,"5'11""",83 kg,,33,Unknown,Ireland (First Division),Irish First Division,30/11/2024,€190 p/w,-,,Unknown,Kilkenny,-,N/A,N/A,36,2.35,24,36,67%,0.98,10%,0.10,1,0.29,0.29,3,10,-,-,-,-,4.01,41,3.52,36,9.59,98,13.30,5.77,42.46,434,48.42,495,88%,0.98,10,0.00,0,0.49,5,0%,3,0,0.10,1,0.98,10,0.00,0.39,4,10.37,47%,1.66,17,1.86,0,0,-,-,-,0.16,0.39,4,12.6km,128.4km,0.00,0,0.49,5,-,-,1.27,13,0,-,0.10,1,-,3.52,131,3,1.59,-,0.98,1.66,-,10,11,0,1.00,0,-,0,-,-,-,0,0.16,1.59,-,-,83.64,920,,,-,-,-,-,-,-,0,2,-,4,5,18%,17,5,0.16,-1.59,0.07,0.74,-,-,-,6.57,-,0,11,2,130,2,-,-,,IRL
52096696,- -  -,Ama,Paddy Cahill,"DM, M (C)",Freebooters,IRL,"5'10""",69 kg,,28,Unknown,Ireland (Kilkenny District League),Irish Kilkenny & District League Premier Division,-,N/A,-,,Unknown,-,-,N/A,N/A,0,2.00,8,9,89%,0.75,33%,0.25,1,0.00,0.00,0,3,-,-,-,-,0.00,0,0.00,0,0.00,0,0.00,0.00,14.75,59,20.00,80,74%,0.00,0,0.00,0,0.00,0,-,0,0,0.00,0,-,0,0.00,-,0,0.00,-,-,-,-,0,0,-,-,-,0.11,-,0,0.0km,0.0km,0.00,0,0.00,0,-,-,0.00,0,0,-,-,0,-,-,53,0,0.33,-,0.00,0.00,-,0,4,0,1.30,0,-,0,-,-,-,0,0.08,0.33,-,-,90.00,360,,,-,-,-,-,-,-,0,0,-,0,4,0%,8,1,0.08,-0.33,0.14,0.56,-,-,-,6.45,-,0,4,4,53,4,-,-,,IRL
28030262,- -  -,,Nathan Cameron,D (C),Hereford,ENG,"6'2""",78 kg,,32,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€575 p/w,-,,Unknown,Birmingham,D (C),N/A,N/A,253,0.63,19,25,76%,0.43,46%,0.20,6,0.00,0.26,8,13,-,-,-,-,2.47,75,1.02,31,2.96,90,11.66,8.14,43.16,"1,310",50.86,"1,544",85%,0.20,6,0.00,0,0.16,5,0%,0,1,0.26,8,0.20,6,0.53,1.25,38,5.73,71%,5.90,179,2.44,0,0,-,-,-,0.07,-,0,11.1km,337.6km,0.00,0,0.16,5,-,8%,1.61,49,2,0.07,0.40,12,0.07,8.33,341,2,0.91,-,1.61,1.65,-,49,28,0,1.52,0,-,0,-,-,-,0,0.03,0.91,195.00,-,62.09,"2,732",,,-,-,-,-,0.03,-,1,18,-,13,13,41%,10,0,0.03,0.09,0.02,0.60,-,-,-,6.66,"2,732.00",2,28 (16),21,335,21,-,-,,ENG
28048964,- -  -,FrA,Larnell Cole,M/AM (R),,ENG,"5'6""",66 kg,,31,€0,England,-,-,-,-,,Unknown,Manchester,"M/AM (RL), ST (RL)",N/A,N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,84,8,-,-,,ENG
2000108916,- -  -,Ctr,Tom Lawless,D (C),Rushall,ENG,"6'0""",76 kg,,18,Unknown,England (Vanarama North),Vanarama National League North,-,N/A,-,,Unknown,Liverpool,D (C),N/A,N/A,15,1.56,4,6,67%,-,-,-,-,0.00,0.39,1,0,-,-,-,-,3.90,10,1.56,4,6.62,17,12.47,10.13,45.19,116,54.94,141,82%,0.78,2,0.00,0,0.78,2,0%,0,0,0.00,0,0.78,2,1.17,0.39,1,5.06,47%,2.73,7,3.12,0,0,-,-,-,0.00,0.39,1,12.6km,32.3km,0.00,0,0.78,2,-,-,1.56,4,1,0.39,0.78,2,-,5.84,11,0,0.00,-,1.95,1.56,-,5,2,0,1.55,0,-,0,-,-,-,0,0.00,0.00,-,-,21.00,231,,,-,-,-,-,-,-,0,5,-,4,2,45%,4,0,0.00,0.00,0.24,0.62,-,-,-,6.72,-,0,2 (9),-,10,-,-,-,,ENG
2000249829,- -  -,Yth,Lucas Turrell,M (C),Boston Utd,GIB,"6'0""",67 kg,,18,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€6 p/w,-,,Unknown,Burton-on-Trent,"DM, M (C)",N/A,N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,ENG
2000038675,- -  -,,Jordan Windass,D (R),Darlington,ENG,"5'9""",72 kg,,24,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€525 p/w,-,,Unknown,Oxford,D/WB (RL),N/A,N/A,49,1.10,7,9,78%,0.16,0%,0.00,0,0.00,0.31,2,1,-,-,-,-,5.02,32,1.25,8,5.64,36,11.13,8.78,41.55,265,50.64,323,82%,0.78,5,0.63,4,1.25,8,50%,1,0,0.16,1,0.78,5,0.63,1.25,8,8.00,55%,4.23,27,3.45,0,0,-,-,-,0.07,0.31,2,12.0km,76.5km,0.63,4,1.25,8,50%,-,1.88,12,1,0.16,0.47,3,-,7.68,43,1,0.07,-,1.10,1.57,-,7,7,0,0.90,0,-,0,-,-,-,0,0.01,0.07,-,-,71.75,574,,,-,-,-,-,-,-,0,1,-,4,3,13%,14,4,0.01,-0.07,0.05,0.35,-,-,-,6.58,-,0,7 (1),2,42,2,-,-,,ENG
2002076625,- -  -,FrA,Mark Williams,GK,Chorley,WAL,"5'10""",64 kg,,15,€0,England (Vanarama North),Vanarama National League North,13/5/2024,N/A,Very Strong,Unambitious,Left,Nefyn,GK,N/A,N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,WAL
2000140728,- -  -,,Max Clayton,GK,Banbury,ENG,"5'11""",68 kg,,19,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€40 p/w,-,,Unknown,-,GK,N/A,N/A,-,-,-,0,-,-,-,-,-,-,-,-,0,1,0,0,50%,0.00,0,0.00,0,0.00,0,0.62,9.31,14.28,23,19.24,31,74%,0.00,0,-,-,-,-,-,0,0,0.00,0,-,0,0.00,-,0,0.00,-,-,-,-,-,-,82%,0.04,0.06,0.00,-,0,5.0km,8.0km,-,-,-,-,-,-,9.31,-,0,-,-,-,-,-,2,0,0.00,0,2.48,0.62,1,4,1,0,1.60,0,-,0,-,0,0,0,0.00,0.00,-,51.00,72.50,145,,,-,-,-,-,-,1,0,1,-,0,1,50%,0,0,0.00,0.00,0.00,0.00,0.62,0.62,1,6.85,-,0,1 (1),-,-,-,-,-,,ENG
52092825,- -  -,Ama,Chris Hull,ST (C),Ringmahon,IRL,"6'1""",79 kg,,25,Unknown,Ireland (Munster Premier Division),Irish Munster Senior League Premier Division,-,N/A,-,,Unknown,-,-,N/A,N/A,51,1.50,6,8,75%,2.00,63%,1.25,5,0.75,0.00,0,8,-,-,-,-,0.50,2,2.25,9,8.50,34,3.25,20.25,18.75,75,23.00,92,82%,0.75,3,0.00,0,0.50,2,0%,3,0,0.00,0,0.75,3,0.00,0.50,2,5.50,35%,4.50,18,8.25,1,0,-,-,-,0.17,0.50,2,10.6km,42.6km,0.00,0,0.50,2,-,38%,0.00,0,1,0.25,0.25,1,0.25,12.75,31,0,1.32,-,1.75,0.50,-,7,4,0,1.80,2,-,0,-,-,-,0,0.33,1.32,0.00,-,90.00,360,,,-,-,-,-,0.75,-,3,3,-,1,0,75%,7,12,0.33,1.68,0.27,1.06,-,-,-,7.22,120.00,1,4,10,26,13,-,-,,IRL
29023020,- -  -,FrA,Lewis Webb,M (C),,ENG,"5'10""",75 kg,,33,€0,England,-,-,-,-,,Unknown,Peterborough,"DM, M (C)",N/A,N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,194,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27,194,27,-,-,,ENG
29221865,- -  -,,Mikkel Fosu,D (RC),Warrington,ENG,"6'0""",79 kg,,22,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€220 p/w,-,,Unknown,-,D (C),N/A,N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,-,-,-,,ENG
28048005,- -  -,Ama,Conor Murphy,"AM (C), ST (C)",Crumlin Utd,IRL,"5'10""",74 kg,,31,Unknown,Ireland (Leinster Premier Division),Irish Leinster Senior League Premier Division,-,N/A,-,,Unknown,Dublin,-,N/A,N/A,37,1.03,3,5,60%,2.40,71%,1.71,5,0.68,0.00,0,7,-,-,-,-,0.68,2,1.71,5,7.19,21,2.40,11.98,17.79,52,24.64,72,72%,0.68,2,0.34,1,1.03,3,33%,1,0,0.00,0,0.68,2,0.00,0.34,1,5.48,14%,1.71,5,10.95,0,0,-,-,-,0.09,0.34,1,10.7km,31.3km,0.34,1,1.03,3,33%,29%,0.34,1,0,-,0.34,1,-,12.66,102,0,0.66,-,1.37,1.37,-,4,2,0,1.70,0,-,0,-,-,-,0,0.23,0.66,0.00,-,65.75,263,,,-,-,-,-,0.68,-,2,2,-,0,2,50%,5,11,0.23,1.34,0.14,0.40,-,-,-,6.78,131.50,0,2 (2),17,93,20,-,-,,IRL
52101070,- -  -,Ama,Shaun Doherty,"WB (R), M (C)",Greencastle,IRL,"5'6""",63 kg,,30,Unknown,Ireland (Inishowen Prem Division),Irish Inishowen Premier Division,-,N/A,-,,Unknown,-,-,N/A,N/A,0,1.50,6,6,100%,-,-,-,-,0.00,0.00,0,0,-,-,-,-,0.00,0,0.00,0,0.00,0,0.00,0.00,13.50,54,20.00,80,68%,0.00,0,0.00,0,0.00,0,-,0,0,0.00,0,-,0,0.00,-,0,0.00,-,-,-,-,0,0,-,-,-,0.00,-,0,0.0km,0.0km,0.00,0,0.00,0,-,-,0.00,0,0,-,-,0,0.25,-,82,0,0.00,-,0.00,0.00,-,0,4,0,1.30,0,-,0,-,-,-,0,0.00,0.00,-,-,90.00,360,,,-,-,-,-,-,-,0,0,-,0,4,0%,4,5,0.00,0.00,0.19,0.77,-,-,-,7.38,-,1,4,4,82,4,-,-,,IRL
2000065072,- -  -,FrA,Luke Chapman,ST (C),,ENG,"6'0""",69 kg,,21,€0,England,-,-,-,-,,Unknown,-,-,N/A,N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,-,-,-,,ENG
52058921,- -  -,Ama,Darragh Rainsford,ST (C),Ballynanty Rovers,IRL,"5'10""",75 kg,,29,Unknown,Ireland (Limerick Premier Division),Irish Limerick & District Premier Division,-,N/A,-,,Unknown,Limerick,-,N/A,N/A,0,0.75,3,3,100%,1.00,0%,0.00,0,0.00,0.00,0,4,-,-,-,-,0.00,0,0.00,0,0.00,0,0.00,0.00,11.25,45,20.00,80,56%,0.00,0,0.00,0,0.00,0,-,0,0,0.00,0,-,0,0.00,-,0,0.00,-,-,-,-,0,0,-,-,-,0.06,-,0,0.0km,0.0km,0.00,0,0.00,0,-,-,0.00,0,0,-,-,0,-,-,112,0,0.25,-,0.00,0.00,-,0,4,0,1.30,0,-,0,-,-,-,0,0.06,0.25,-,-,90.00,360,,,-,-,-,-,-,-,0,0,-,0,4,0%,10,1,0.06,-0.25,0.00,0.00,-,-,-,6.78,-,0,4,23,112,23,-,-,,IRL
52058352,- -  -,Ama,Ryan Coombes,M/AM (C),Bluebell Utd,IRL,"5'11""",71 kg,,30,Unknown,Ireland (Leinster Premier Division),Irish Leinster Senior League Premier Division,-,N/A,-,,Unknown,Dublin,-,N/A,N/A,17,1.46,6,9,67%,0.24,0%,0.00,0,0.00,0.00,0,1,-,-,-,-,2.91,12,2.18,9,9.46,39,18.19,11.64,38.81,160,45.61,188,85%,1.46,6,0.24,1,1.21,5,20%,0,0,0.24,1,1.46,6,0.00,1.21,5,7.76,65%,2.67,11,1.46,0,0,-,-,-,0.07,0.49,2,12.2km,50.2km,0.24,1,1.21,5,20%,-,0.97,4,1,0.24,-,0,-,4.12,64,0,0.07,-,1.21,2.18,-,5,4,0,0.85,0,-,0,-,-,-,0,0.02,0.07,-,-,74.20,371,,,-,-,-,-,-,-,0,0,-,4,1,0%,4,5,0.02,-0.07,0.06,0.24,-,-,-,6.58,-,0,4 (1),5,57,7,-,-,,IRL
52079659,- -  -,Ama,Ian Mylod,M/AM (L),Rockmount,IRL,"5'9""",70 kg,,30,Unknown,Ireland (Munster Premier Division),Irish Munster Senior League Premier Division,-,N/A,-,,Unknown,-,-,N/A,N/A,27,1.29,4,5,80%,1.29,75%,0.97,3,0.65,0.00,0,4,-,-,-,-,2.27,7,2.27,7,10.36,32,6.80,24.28,23.63,73,26.55,82,89%,1.62,5,1.62,5,5.18,16,31%,0,0,0.00,0,1.62,5,0.00,2.27,7,10.68,19%,1.62,5,7.12,0,0,-,-,-,0.17,2.59,8,12.0km,37.0km,1.62,5,5.18,16,31%,50%,1.29,4,1,0.32,0.32,1,-,8.74,87,0,0.67,-,1.29,1.94,-,4,3,0,1.20,0,100%,1,-,-,-,1,0.22,0.67,0.00,-,69.50,278,,,-,-,-,-,0.65,-,2,1,-,3,0,25%,2,5,0.22,1.33,0.09,0.29,-,-,-,6.78,139.00,0,3 (1),10,83,12,-,-,,IRL
2000106869,- -  -,Loa,Dylan Hill,M (C),Boston Utd,ENG,"5'6""",67 kg,,19,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€120 p/w,-,,Unknown,Northampton,"DM, M (C)",N/A,N/A,29,2.15,17,22,77%,0.63,40%,0.25,2,0.63,0.25,2,5,-,-,-,-,4.56,36,3.04,24,11.65,92,7.72,8.10,37.09,293,42.66,337,87%,0.38,3,0.25,2,0.76,6,29%,0,0,0.13,1,0.38,3,0.13,2.28,18,13.54,21%,0.76,6,2.91,0,0,-,-,-,0.04,1.14,9,13.1km,103.8km,0.25,2,0.89,7,33%,-,2.15,17,1,0.13,0.38,3,-,3.67,35,0,0.21,-,2.15,1.52,-,17,7,0,1.67,0,-,0,-,-,-,0,0.03,0.21,-,-,47.40,711,,,-,-,-,-,-,-,0,6,-,2,7,40%,8,4,0.03,-0.21,0.08,0.61,-,-,-,6.71,-,0,7 (8),2,33,2,-,-,,ENG
2000055181,- -  -,Bid,Felix Miles,M/AM (C),Gloucester,ENG,"5'9""",66 kg,,20,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€180 p/w,-,,Unknown,Cheltenham,M (C),N/A,N/A,24,1.71,6,6,100%,0.86,33%,0.29,1,0.29,0.00,0,3,-,-,-,-,2.57,9,3.14,11,11.71,41,4.57,10.29,25.71,90,31.43,110,82%,0.86,3,0.00,0,0.86,3,0%,0,0,0.00,0,0.86,3,0.00,1.14,4,12.29,17%,1.14,4,5.71,0,0,-,-,-,0.23,1.71,6,14.1km,49.5km,0.00,0,0.86,3,-,-,1.71,6,1,0.29,-,0,-,6.86,45,0,0.68,-,0.86,2.86,-,3,2,0,1.10,0,-,0,-,-,-,0,0.19,0.68,-,-,39.38,315,,,-,-,-,-,-,-,0,2,-,4,2,25%,0,6,0.19,-0.68,0.12,0.41,-,-,-,6.54,-,0,2 (6),13,44,13,-,-,,ENG
2002076615,- -  -,FrA,Ryan Mountford,M/AM (R),Chorley,ENG,"5'6""",59 kg,,16,€0,England (Vanarama North),Vanarama National League North,13/5/2024,N/A,Weak,Unambitious,Right Only,Chorley,M (RL),N/A,N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,ENG
2002076619,- -  -,FrA,Joe Dixon,D/M (L),Chorley,ENG,"5'11""",65 kg,,15,€0,England (Vanarama North),Vanarama National League North,13/5/2024,N/A,Very Strong,Low Determination,Left,Chorley,D (RL),N/A,N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,ENG
28060387,- -  -,Lst,Mitch Hancox,"DM, M (C)",York,ENG,"5'10""",71 kg,,30,€7K,England (Vanarama National),Vanarama National League,31/1/2025,€825 p/w,-,,Unknown,Solihull,-,N/A,N/A,13,1.67,5,7,71%,0.67,0%,0.00,0,0.33,0.00,0,2,-,-,-,-,2.68,8,2.68,8,11.04,33,10.37,12.38,39.81,119,43.16,129,92%,0.67,2,0.33,1,2.01,6,17%,0,0,0.00,0,0.67,2,0.00,1.34,4,11.38,31%,1.34,4,3.01,0,0,-,-,-,0.07,0.67,2,11.9km,35.7km,0.33,1,2.01,6,16%,-,1.00,3,1,0.33,1.00,3,-,4.35,252,0,0.15,-,0.67,0.67,-,2,1,0,1.35,0,-,0,-,-,-,0,0.05,0.15,-,-,38.43,269,,,-,-,-,-,-,-,0,3,-,4,0,43%,5,4,0.05,-0.15,0.04,0.13,-,-,-,6.47,-,0,1 (6),27,251,27,-,-,,ENG
5002586,- -  -,Lst,Keiren Westwood,GK,Crewe,IRL,"6'2""",86 kg,,39,€0,England (Sky Bet League Two),Sky Bet League Two,30/6/2024,€700 p/w,-,,Unknown,Manchester,-,N/A,N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,479,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,479,-,-,-,,ENG
2000052469,- -  -,Wnt,Ben Jones,GK,,ENG,"6'1""",89 kg,,21,€0,England,-,-,-,-,,Unknown,Liverpool,-,N/A,N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,ENG
29233241,- -  -,,Maison Campbell,GK,Scunthorpe,ENG,"6'3""",82 kg,,20,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€400 p/w,-,,Unknown,Nottingham,GK,N/A,N/A,-,0.15,1,2,50%,-,-,-,-,-,-,-,0,4,5,5,58%,0.75,5,0.00,0,0.00,0,2.85,12.02,10.97,73,22.69,151,48%,0.00,0,-,-,-,-,-,0,0,0.00,0,-,0,0.00,-,0,0.15,-,-,-,-,-,-,81%,-0.39,-2.60,0.00,-,0,6.3km,42.2km,-,-,-,-,-,-,9.47,-,0,-,-,-,-,-,9,0,0.00,2,1.80,1.50,10,12,7,0,1.65,0,-,0,50%,1,2,0,0.00,0.00,-,8.00,85.57,599,,,-,-,-,-,-,10,0,3,-,1,3,43%,0,1,0.00,0.00,0.00,0.00,1.50,0.15,1,6.63,-,0,7,-,6,-,-,-,,ENG
2000319601,- -  -,,Sonil Vasileiou,AM (RLC),Darlington,GRE,"5'9""",64 kg,,20,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€400 p/w,-,,Unknown,-,"AM (RL), ST (RL)",N/A,N/A,7,3.75,3,3,100%,1.25,0%,0.00,0,1.25,0.00,0,1,-,-,-,-,2.50,2,3.75,3,7.50,6,8.75,7.50,28.75,23,32.50,26,88%,2.50,2,0.00,0,1.25,1,0%,0,0,0.00,0,2.50,2,0.00,3.75,3,3.75,0%,0.00,0,8.75,0,0,-,-,-,0.06,2.50,2,0.0km,10.9km,0.00,0,1.25,1,-,-,5.00,4,0,-,-,0,-,8.75,12,0,0.06,-,1.25,2.50,-,1,-,0,1.25,0,-,0,-,-,-,0,0.07,0.06,-,-,24.00,72,,,-,-,-,-,-,-,0,0,-,1,2,0%,0,1,0.07,-0.06,0.02,0.02,-,-,-,6.60,-,0,0 (3),-,12,-,-,-,,GRE
